V1	V(n001)	V(n002)	I(D1)
1.194000000000000e+00	1.194000e+00	4.400510e-01	2.933674e-02
1.195000000000000e+00	1.195000e+00	4.409277e-01	2.939518e-02
1.196000000000000e+00	1.196000e+00	4.418044e-01	2.945363e-02
1.197000000000000e+00	1.197000e+00	4.426814e-01	2.951209e-02
1.198000000000000e+00	1.198000e+00	4.435585e-01	2.957056e-02
1.199000000000000e+00	1.199000e+00	4.444357e-01	2.962905e-02
1.200000000000000e+00	1.200000e+00	4.453131e-01	2.968754e-02
1.201000000000000e+00	1.201000e+00	4.461907e-01	2.974604e-02
1.202000000000000e+00	1.202000e+00	4.470684e-01	2.980456e-02
1.203000000000000e+00	1.203000e+00	4.479463e-01	2.986308e-02
1.204000000000000e+00	1.204000e+00	4.488243e-01	2.992162e-02
1.205000000000000e+00	1.205000e+00	4.497024e-01	2.998016e-02
1.206000000000000e+00	1.206000e+00	4.505807e-01	3.003872e-02
1.207000000000000e+00	1.207000e+00	4.514592e-01	3.009728e-02
1.208000000000000e+00	1.208000e+00	4.523379e-01	3.015586e-02
1.209000000000000e+00	1.209000e+00	4.532166e-01	3.021444e-02
1.210000000000000e+00	1.210000e+00	4.540955e-01	3.027304e-02
1.211000000000000e+00	1.211000e+00	4.549746e-01	3.033164e-02
1.212000000000000e+00	1.212000e+00	4.558538e-01	3.039026e-02
1.213000000000000e+00	1.213000e+00	4.567332e-01	3.044888e-02
1.214000000000000e+00	1.214000e+00	4.576127e-01	3.050751e-02
1.215000000000000e+00	1.215000e+00	4.584924e-01	3.056616e-02
1.216000000000000e+00	1.216000e+00	4.593722e-01	3.062481e-02
1.217000000000000e+00	1.217000e+00	4.602522e-01	3.068348e-02
1.218000000000000e+00	1.218000e+00	4.611323e-01	3.074215e-02
1.219000000000000e+00	1.219000e+00	4.620125e-01	3.080083e-02
1.220000000000000e+00	1.220000e+00	4.628929e-01	3.085953e-02
1.221000000000000e+00	1.221000e+00	4.637734e-01	3.091823e-02
1.222000000000000e+00	1.222000e+00	4.646541e-01	3.097694e-02
1.223000000000000e+00	1.223000e+00	4.655350e-01	3.103566e-02
1.224000000000000e+00	1.224000e+00	4.664159e-01	3.109439e-02
1.225000000000000e+00	1.225000e+00	4.672970e-01	3.115314e-02
1.226000000000000e+00	1.226000e+00	4.681783e-01	3.121188e-02
1.227000000000000e+00	1.227000e+00	4.690597e-01	3.127065e-02
1.228000000000000e+00	1.228000e+00	4.699412e-01	3.132942e-02
1.229000000000000e+00	1.229000e+00	4.708229e-01	3.138819e-02
1.230000000000000e+00	1.230000e+00	4.717047e-01	3.144698e-02
1.231000000000000e+00	1.231000e+00	4.725867e-01	3.150578e-02
1.232000000000000e+00	1.232000e+00	4.734688e-01	3.156458e-02
1.233000000000000e+00	1.233000e+00	4.743510e-01	3.162340e-02
1.234000000000000e+00	1.234000e+00	4.752333e-01	3.168222e-02
1.235000000000000e+00	1.235000e+00	4.761159e-01	3.174106e-02
1.236000000000000e+00	1.236000e+00	4.769985e-01	3.179990e-02
1.237000000000000e+00	1.237000e+00	4.778813e-01	3.185875e-02
1.238000000000000e+00	1.238000e+00	4.787642e-01	3.191761e-02
1.239000000000000e+00	1.239000e+00	4.796473e-01	3.197648e-02
1.240000000000000e+00	1.240000e+00	4.805305e-01	3.203537e-02
1.241000000000000e+00	1.241000e+00	4.814138e-01	3.209425e-02
1.242000000000000e+00	1.242000e+00	4.822972e-01	3.215315e-02
1.243000000000000e+00	1.243000e+00	4.831809e-01	3.221206e-02
1.244000000000000e+00	1.244000e+00	4.840646e-01	3.227097e-02
1.245000000000000e+00	1.245000e+00	4.849485e-01	3.232989e-02
1.246000000000000e+00	1.246000e+00	4.858325e-01	3.238883e-02
1.247000000000000e+00	1.247000e+00	4.867166e-01	3.244777e-02
1.248000000000000e+00	1.248000e+00	4.876008e-01	3.250672e-02
1.249000000000000e+00	1.249000e+00	4.884852e-01	3.256568e-02
1.250000000000000e+00	1.250000e+00	4.893698e-01	3.262465e-02
1.251000000000000e+00	1.251000e+00	4.902544e-01	3.268363e-02
1.252000000000000e+00	1.252000e+00	4.911392e-01	3.274261e-02
1.253000000000000e+00	1.253000e+00	4.920241e-01	3.280161e-02
1.254000000000000e+00	1.254000e+00	4.929092e-01	3.286061e-02
1.255000000000000e+00	1.255000e+00	4.937943e-01	3.291962e-02
1.256000000000000e+00	1.256000e+00	4.946796e-01	3.297864e-02
1.257000000000000e+00	1.257000e+00	4.955651e-01	3.303767e-02
1.258000000000000e+00	1.258000e+00	4.964506e-01	3.309671e-02
1.259000000000000e+00	1.259000e+00	4.973363e-01	3.315575e-02
1.260000000000000e+00	1.260000e+00	4.982221e-01	3.321481e-02
1.261000000000000e+00	1.261000e+00	4.991081e-01	3.327387e-02
1.262000000000000e+00	1.262000e+00	4.999942e-01	3.333294e-02
1.263000000000000e+00	1.263000e+00	5.008804e-01	3.339202e-02
1.264000000000000e+00	1.264000e+00	5.017667e-01	3.345111e-02
1.265000000000000e+00	1.265000e+00	5.026531e-01	3.351021e-02
1.266000000000000e+00	1.266000e+00	5.035397e-01	3.356931e-02
1.267000000000000e+00	1.267000e+00	5.044264e-01	3.362843e-02
1.268000000000000e+00	1.268000e+00	5.053132e-01	3.368755e-02
1.269000000000000e+00	1.269000e+00	5.062001e-01	3.374668e-02
1.270000000000000e+00	1.270000e+00	5.070872e-01	3.380581e-02
1.271000000000000e+00	1.271000e+00	5.079744e-01	3.386496e-02
1.272000000000000e+00	1.272000e+00	5.088617e-01	3.392411e-02
1.273000000000000e+00	1.273000e+00	5.097492e-01	3.398328e-02
1.274000000000000e+00	1.274000e+00	5.106367e-01	3.404245e-02
1.275000000000000e+00	1.275000e+00	5.115244e-01	3.410163e-02
1.276000000000000e+00	1.276000e+00	5.124122e-01	3.416082e-02
1.277000000000000e+00	1.277000e+00	5.133001e-01	3.422001e-02
1.278000000000000e+00	1.278000e+00	5.141882e-01	3.427921e-02
1.279000000000000e+00	1.279000e+00	5.150763e-01	3.433842e-02
1.280000000000000e+00	1.280000e+00	5.159646e-01	3.439764e-02
1.281000000000000e+00	1.281000e+00	5.168530e-01	3.445687e-02
1.282000000000000e+00	1.282000e+00	5.177416e-01	3.451610e-02
1.283000000000000e+00	1.283000e+00	5.186301e-01	3.457534e-02
1.284000000000000e+00	1.284000e+00	5.195189e-01	3.463459e-02
1.285000000000000e+00	1.285000e+00	5.204078e-01	3.469385e-02
1.286000000000000e+00	1.286000e+00	5.212968e-01	3.475312e-02
1.287000000000000e+00	1.287000e+00	5.221859e-01	3.481239e-02
1.288000000000000e+00	1.288000e+00	5.230751e-01	3.487168e-02
1.289000000000000e+00	1.289000e+00	5.239645e-01	3.493097e-02
1.290000000000000e+00	1.290000e+00	5.248539e-01	3.499026e-02
1.291000000000000e+00	1.291000e+00	5.257435e-01	3.504957e-02
1.292000000000000e+00	1.292000e+00	5.266332e-01	3.510888e-02
1.293000000000000e+00	1.293000e+00	5.275230e-01	3.516820e-02
1.294000000000000e+00	1.294000e+00	5.284129e-01	3.522753e-02
1.295000000000000e+00	1.295000e+00	5.293030e-01	3.528686e-02
1.296000000000000e+00	1.296000e+00	5.301931e-01	3.534621e-02
1.297000000000000e+00	1.297000e+00	5.310833e-01	3.540556e-02
1.298000000000000e+00	1.298000e+00	5.319737e-01	3.546492e-02
1.299000000000000e+00	1.299000e+00	5.328642e-01	3.552428e-02
1.300000000000000e+00	1.300000e+00	5.337548e-01	3.558366e-02
1.301000000000000e+00	1.301000e+00	5.346456e-01	3.564304e-02
1.302000000000000e+00	1.302000e+00	5.355363e-01	3.570243e-02
1.303000000000000e+00	1.303000e+00	5.364273e-01	3.576182e-02
1.304000000000000e+00	1.304000e+00	5.373183e-01	3.582123e-02
1.305000000000000e+00	1.305000e+00	5.382095e-01	3.588064e-02
1.306000000000000e+00	1.306000e+00	5.391008e-01	3.594005e-02
1.307000000000000e+00	1.307000e+00	5.399922e-01	3.599948e-02
1.308000000000000e+00	1.308000e+00	5.408837e-01	3.605891e-02
1.309000000000000e+00	1.309000e+00	5.417753e-01	3.611835e-02
1.310000000000000e+00	1.310000e+00	5.426670e-01	3.617780e-02
1.311000000000000e+00	1.311000e+00	5.435588e-01	3.623725e-02
1.312000000000000e+00	1.312000e+00	5.444507e-01	3.629671e-02
1.313000000000000e+00	1.313000e+00	5.453427e-01	3.635618e-02
1.314000000000000e+00	1.314000e+00	5.462349e-01	3.641566e-02
1.315000000000000e+00	1.315000e+00	5.471271e-01	3.647514e-02
1.316000000000000e+00	1.316000e+00	5.480195e-01	3.653463e-02
1.317000000000000e+00	1.317000e+00	5.489120e-01	3.659413e-02
1.318000000000000e+00	1.318000e+00	5.498046e-01	3.665364e-02
1.319000000000000e+00	1.319000e+00	5.506973e-01	3.671315e-02
1.320000000000000e+00	1.320000e+00	5.515900e-01	3.677267e-02
1.321000000000000e+00	1.321000e+00	5.524829e-01	3.683219e-02
1.322000000000000e+00	1.322000e+00	5.533759e-01	3.689173e-02
1.323000000000000e+00	1.323000e+00	5.542690e-01	3.695127e-02
1.324000000000000e+00	1.324000e+00	5.551623e-01	3.701081e-02
1.325000000000000e+00	1.325000e+00	5.560555e-01	3.707037e-02
1.326000000000000e+00	1.326000e+00	5.569490e-01	3.712993e-02
1.327000000000000e+00	1.327000e+00	5.578425e-01	3.718950e-02
1.328000000000000e+00	1.328000e+00	5.587361e-01	3.724907e-02
1.329000000000000e+00	1.329000e+00	5.596299e-01	3.730866e-02
1.330000000000000e+00	1.330000e+00	5.605237e-01	3.736825e-02
1.331000000000000e+00	1.331000e+00	5.614176e-01	3.742784e-02
1.332000000000000e+00	1.332000e+00	5.623116e-01	3.748744e-02
1.333000000000000e+00	1.333000e+00	5.632058e-01	3.754705e-02
1.334000000000000e+00	1.334000e+00	5.641000e-01	3.760667e-02
1.335000000000000e+00	1.335000e+00	5.649944e-01	3.766629e-02
1.336000000000000e+00	1.336000e+00	5.658888e-01	3.772592e-02
1.337000000000000e+00	1.337000e+00	5.667834e-01	3.778556e-02
1.338000000000000e+00	1.338000e+00	5.676780e-01	3.784520e-02
1.339000000000000e+00	1.339000e+00	5.685728e-01	3.790485e-02
1.340000000000000e+00	1.340000e+00	5.694677e-01	3.796451e-02
1.341000000000000e+00	1.341000e+00	5.703626e-01	3.802417e-02
1.342000000000000e+00	1.342000e+00	5.712577e-01	3.808384e-02
1.343000000000000e+00	1.343000e+00	5.721528e-01	3.814352e-02
1.344000000000000e+00	1.344000e+00	5.730481e-01	3.820320e-02
1.345000000000000e+00	1.345000e+00	5.739434e-01	3.826289e-02
1.346000000000000e+00	1.346000e+00	5.748388e-01	3.832259e-02
1.347000000000000e+00	1.347000e+00	5.757344e-01	3.838229e-02
1.348000000000000e+00	1.348000e+00	5.766301e-01	3.844200e-02
1.349000000000000e+00	1.349000e+00	5.775258e-01	3.850172e-02
1.350000000000000e+00	1.350000e+00	5.784216e-01	3.856144e-02
1.351000000000000e+00	1.351000e+00	5.793176e-01	3.862117e-02
1.352000000000000e+00	1.352000e+00	5.802136e-01	3.868091e-02
1.353000000000000e+00	1.353000e+00	5.811097e-01	3.874065e-02
1.354000000000000e+00	1.354000e+00	5.820059e-01	3.880040e-02
1.355000000000000e+00	1.355000e+00	5.829023e-01	3.886015e-02
1.356000000000000e+00	1.356000e+00	5.837987e-01	3.891991e-02
1.357000000000000e+00	1.357000e+00	5.846952e-01	3.897968e-02
1.358000000000000e+00	1.358000e+00	5.855918e-01	3.903946e-02
1.359000000000000e+00	1.359000e+00	5.864885e-01	3.909924e-02
1.360000000000000e+00	1.360000e+00	5.873854e-01	3.915902e-02
1.361000000000000e+00	1.361000e+00	5.882822e-01	3.921882e-02
1.362000000000000e+00	1.362000e+00	5.891792e-01	3.927862e-02
1.363000000000000e+00	1.363000e+00	5.900763e-01	3.933842e-02
1.364000000000000e+00	1.364000e+00	5.909735e-01	3.939823e-02
1.365000000000000e+00	1.365000e+00	5.918708e-01	3.945805e-02
1.366000000000000e+00	1.366000e+00	5.927681e-01	3.951788e-02
1.367000000000000e+00	1.367000e+00	5.936656e-01	3.957770e-02
1.368000000000000e+00	1.368000e+00	5.945631e-01	3.963754e-02
1.369000000000000e+00	1.369000e+00	5.954608e-01	3.969739e-02
1.370000000000000e+00	1.370000e+00	5.963585e-01	3.975723e-02
1.371000000000000e+00	1.371000e+00	5.972564e-01	3.981709e-02
1.372000000000000e+00	1.372000e+00	5.981542e-01	3.987695e-02
1.373000000000000e+00	1.373000e+00	5.990523e-01	3.993682e-02
1.374000000000000e+00	1.374000e+00	5.999504e-01	3.999669e-02
1.375000000000000e+00	1.375000e+00	6.008486e-01	4.005657e-02
1.376000000000000e+00	1.376000e+00	6.017469e-01	4.011646e-02
1.377000000000000e+00	1.377000e+00	6.026453e-01	4.017635e-02
1.378000000000000e+00	1.378000e+00	6.035437e-01	4.023625e-02
1.379000000000000e+00	1.379000e+00	6.044423e-01	4.029615e-02
1.380000000000000e+00	1.380000e+00	6.053410e-01	4.035606e-02
1.381000000000000e+00	1.381000e+00	6.062397e-01	4.041598e-02
1.382000000000000e+00	1.382000e+00	6.071385e-01	4.047590e-02
1.383000000000000e+00	1.383000e+00	6.080374e-01	4.053583e-02
1.384000000000000e+00	1.384000e+00	6.089364e-01	4.059576e-02
1.385000000000000e+00	1.385000e+00	6.098355e-01	4.065570e-02
1.386000000000000e+00	1.386000e+00	6.107347e-01	4.071565e-02
1.387000000000000e+00	1.387000e+00	6.116340e-01	4.077560e-02
1.388000000000000e+00	1.388000e+00	6.125333e-01	4.083556e-02
1.389000000000000e+00	1.389000e+00	6.134328e-01	4.089552e-02
1.390000000000000e+00	1.390000e+00	6.143323e-01	4.095549e-02
1.391000000000000e+00	1.391000e+00	6.152319e-01	4.101546e-02
1.392000000000000e+00	1.392000e+00	6.161317e-01	4.107544e-02
1.393000000000000e+00	1.393000e+00	6.170315e-01	4.113543e-02
1.394000000000000e+00	1.394000e+00	6.179313e-01	4.119542e-02
1.395000000000000e+00	1.395000e+00	6.188313e-01	4.125542e-02
1.396000000000000e+00	1.396000e+00	6.197314e-01	4.131543e-02
1.397000000000000e+00	1.397000e+00	6.206315e-01	4.137543e-02
1.398000000000000e+00	1.398000e+00	6.215317e-01	4.143545e-02
1.399000000000000e+00	1.399000e+00	6.224321e-01	4.149547e-02
1.400000000000000e+00	1.400000e+00	6.233324e-01	4.155550e-02
1.401000000000000e+00	1.401000e+00	6.242329e-01	4.161553e-02
1.402000000000000e+00	1.402000e+00	6.251335e-01	4.167557e-02
1.403000000000000e+00	1.403000e+00	6.260341e-01	4.173561e-02
1.404000000000000e+00	1.404000e+00	6.269349e-01	4.179566e-02
1.405000000000000e+00	1.405000e+00	6.278357e-01	4.185572e-02
1.406000000000000e+00	1.406000e+00	6.287366e-01	4.191577e-02
1.407000000000000e+00	1.407000e+00	6.296376e-01	4.197584e-02
1.408000000000000e+00	1.408000e+00	6.305387e-01	4.203591e-02
1.409000000000000e+00	1.409000e+00	6.314399e-01	4.209599e-02
1.410000000000000e+00	1.410000e+00	6.323411e-01	4.215607e-02
1.411000000000000e+00	1.411000e+00	6.332424e-01	4.221616e-02
1.412000000000000e+00	1.412000e+00	6.341438e-01	4.227626e-02
1.413000000000000e+00	1.413000e+00	6.350453e-01	4.233636e-02
1.414000000000000e+00	1.414000e+00	6.359469e-01	4.239646e-02
1.415000000000000e+00	1.415000e+00	6.368485e-01	4.245657e-02
1.416000000000000e+00	1.416000e+00	6.377503e-01	4.251669e-02
1.417000000000000e+00	1.417000e+00	6.386521e-01	4.257680e-02
1.418000000000000e+00	1.418000e+00	6.395540e-01	4.263693e-02
1.419000000000000e+00	1.419000e+00	6.404560e-01	4.269706e-02
1.420000000000000e+00	1.420000e+00	6.413580e-01	4.275720e-02
1.421000000000000e+00	1.421000e+00	6.422602e-01	4.281735e-02
1.422000000000000e+00	1.422000e+00	6.431624e-01	4.287749e-02
1.423000000000000e+00	1.423000e+00	6.440647e-01	4.293765e-02
1.424000000000000e+00	1.424000e+00	6.449671e-01	4.299781e-02
1.425000000000000e+00	1.425000e+00	6.458696e-01	4.305797e-02
1.426000000000000e+00	1.426000e+00	6.467721e-01	4.311814e-02
1.427000000000000e+00	1.427000e+00	6.476747e-01	4.317832e-02
1.428000000000000e+00	1.428000e+00	6.485774e-01	4.323849e-02
1.429000000000000e+00	1.429000e+00	6.494802e-01	4.329868e-02
1.430000000000000e+00	1.430000e+00	6.503831e-01	4.335887e-02
1.431000000000000e+00	1.431000e+00	6.512860e-01	4.341907e-02
1.432000000000000e+00	1.432000e+00	6.521890e-01	4.347927e-02
1.433000000000000e+00	1.433000e+00	6.530921e-01	4.353948e-02
1.434000000000000e+00	1.434000e+00	6.539953e-01	4.359969e-02
1.435000000000000e+00	1.435000e+00	6.548985e-01	4.365990e-02
1.436000000000000e+00	1.436000e+00	6.558019e-01	4.372013e-02
1.437000000000000e+00	1.437000e+00	6.567053e-01	4.378035e-02
1.438000000000000e+00	1.438000e+00	6.576087e-01	4.384058e-02
1.439000000000000e+00	1.439000e+00	6.585124e-01	4.390082e-02
1.440000000000000e+00	1.440000e+00	6.594160e-01	4.396107e-02
1.441000000000000e+00	1.441000e+00	6.603197e-01	4.402131e-02
1.442000000000000e+00	1.442000e+00	6.612235e-01	4.408156e-02
1.443000000000000e+00	1.443000e+00	6.621274e-01	4.414183e-02
1.444000000000000e+00	1.444000e+00	6.630313e-01	4.420209e-02
1.445000000000000e+00	1.445000e+00	6.639353e-01	4.426236e-02
1.446000000000000e+00	1.446000e+00	6.648394e-01	4.432263e-02
1.447000000000000e+00	1.447000e+00	6.657436e-01	4.438291e-02
1.448000000000000e+00	1.448000e+00	6.666479e-01	4.444319e-02
1.449000000000000e+00	1.449000e+00	6.675522e-01	4.450348e-02
1.450000000000000e+00	1.450000e+00	6.684566e-01	4.456377e-02
1.451000000000000e+00	1.451000e+00	6.693611e-01	4.462407e-02
1.452000000000000e+00	1.452000e+00	6.702656e-01	4.468437e-02
1.453000000000000e+00	1.453000e+00	6.711702e-01	4.474468e-02
1.454000000000000e+00	1.454000e+00	6.720749e-01	4.480500e-02
1.455000000000000e+00	1.455000e+00	6.729797e-01	4.486531e-02
1.456000000000000e+00	1.456000e+00	6.738846e-01	4.492564e-02
1.457000000000000e+00	1.457000e+00	6.747895e-01	4.498596e-02
1.458000000000000e+00	1.458000e+00	6.756945e-01	4.504630e-02
1.459000000000000e+00	1.459000e+00	6.765996e-01	4.510664e-02
1.460000000000000e+00	1.460000e+00	6.775047e-01	4.516698e-02
1.461000000000000e+00	1.461000e+00	6.784099e-01	4.522733e-02
1.462000000000000e+00	1.462000e+00	6.793152e-01	4.528768e-02
1.463000000000000e+00	1.463000e+00	6.802205e-01	4.534804e-02
1.464000000000000e+00	1.464000e+00	6.811260e-01	4.540840e-02
1.465000000000000e+00	1.465000e+00	6.820315e-01	4.546877e-02
1.466000000000000e+00	1.466000e+00	6.829371e-01	4.552914e-02
1.467000000000000e+00	1.467000e+00	6.838427e-01	4.558952e-02
1.468000000000000e+00	1.468000e+00	6.847485e-01	4.564990e-02
1.469000000000000e+00	1.469000e+00	6.856543e-01	4.571028e-02
1.470000000000000e+00	1.470000e+00	6.865602e-01	4.577067e-02
1.471000000000000e+00	1.471000e+00	6.874661e-01	4.583107e-02
1.472000000000000e+00	1.472000e+00	6.883721e-01	4.589147e-02
1.473000000000000e+00	1.473000e+00	6.892782e-01	4.595188e-02
1.474000000000000e+00	1.474000e+00	6.901843e-01	4.601229e-02
1.475000000000000e+00	1.475000e+00	6.910905e-01	4.607270e-02
1.476000000000000e+00	1.476000e+00	6.919968e-01	4.613312e-02
1.477000000000000e+00	1.477000e+00	6.929032e-01	4.619355e-02
1.478000000000000e+00	1.478000e+00	6.938096e-01	4.625398e-02
1.479000000000000e+00	1.479000e+00	6.947162e-01	4.631441e-02
1.480000000000000e+00	1.480000e+00	6.956227e-01	4.637485e-02
1.481000000000000e+00	1.481000e+00	6.965293e-01	4.643529e-02
1.482000000000000e+00	1.482000e+00	6.974361e-01	4.649574e-02
1.483000000000000e+00	1.483000e+00	6.983429e-01	4.655619e-02
1.484000000000000e+00	1.484000e+00	6.992497e-01	4.661665e-02
1.485000000000000e+00	1.485000e+00	7.001566e-01	4.667711e-02
1.486000000000000e+00	1.486000e+00	7.010636e-01	4.673757e-02
1.487000000000000e+00	1.487000e+00	7.019707e-01	4.679805e-02
1.488000000000000e+00	1.488000e+00	7.028778e-01	4.685852e-02
1.489000000000000e+00	1.489000e+00	7.037850e-01	4.691900e-02
1.490000000000000e+00	1.490000e+00	7.046922e-01	4.697948e-02
1.491000000000000e+00	1.491000e+00	7.055996e-01	4.703997e-02
1.492000000000000e+00	1.492000e+00	7.065070e-01	4.710047e-02
1.493000000000000e+00	1.493000e+00	7.074144e-01	4.716096e-02
1.494000000000000e+00	1.494000e+00	7.083220e-01	4.722147e-02
1.495000000000000e+00	1.495000e+00	7.092296e-01	4.728197e-02
1.496000000000000e+00	1.496000e+00	7.101373e-01	4.734249e-02
1.497000000000000e+00	1.497000e+00	7.110450e-01	4.740300e-02
1.498000000000000e+00	1.498000e+00	7.119529e-01	4.746352e-02
1.499000000000000e+00	1.499000e+00	7.128607e-01	4.752405e-02
1.500000000000000e+00	1.500000e+00	7.137687e-01	4.758458e-02
1.501000000000000e+00	1.501000e+00	7.146767e-01	4.764511e-02
1.502000000000000e+00	1.502000e+00	7.155848e-01	4.770565e-02
1.503000000000000e+00	1.503000e+00	7.164929e-01	4.776619e-02
1.504000000000000e+00	1.504000e+00	7.174011e-01	4.782674e-02
1.505000000000000e+00	1.505000e+00	7.183093e-01	4.788729e-02
1.506000000000000e+00	1.506000e+00	7.192177e-01	4.794785e-02
1.507000000000000e+00	1.507000e+00	7.201261e-01	4.800840e-02
1.508000000000000e+00	1.508000e+00	7.210345e-01	4.806897e-02
1.509000000000000e+00	1.509000e+00	7.219431e-01	4.812954e-02
1.510000000000000e+00	1.510000e+00	7.228517e-01	4.819011e-02
1.511000000000000e+00	1.511000e+00	7.237604e-01	4.825069e-02
1.512000000000000e+00	1.512000e+00	7.246691e-01	4.831127e-02
1.513000000000000e+00	1.513000e+00	7.255779e-01	4.837186e-02
1.514000000000000e+00	1.514000e+00	7.264867e-01	4.843245e-02
1.515000000000000e+00	1.515000e+00	7.273957e-01	4.849304e-02
1.516000000000000e+00	1.516000e+00	7.283046e-01	4.855364e-02
1.517000000000000e+00	1.517000e+00	7.292137e-01	4.861424e-02
1.518000000000000e+00	1.518000e+00	7.301228e-01	4.867485e-02
1.519000000000000e+00	1.519000e+00	7.310320e-01	4.873547e-02
1.520000000000000e+00	1.520000e+00	7.319412e-01	4.879608e-02
1.521000000000000e+00	1.521000e+00	7.328506e-01	4.885670e-02
1.522000000000000e+00	1.522000e+00	7.337599e-01	4.891733e-02
1.523000000000000e+00	1.523000e+00	7.346693e-01	4.897796e-02
1.524000000000000e+00	1.524000e+00	7.355788e-01	4.903859e-02
1.525000000000000e+00	1.525000e+00	7.364884e-01	4.909923e-02
1.526000000000000e+00	1.526000e+00	7.373980e-01	4.915987e-02
1.527000000000000e+00	1.527000e+00	7.383077e-01	4.922051e-02
1.528000000000000e+00	1.528000e+00	7.392175e-01	4.928116e-02
1.529000000000000e+00	1.529000e+00	7.401273e-01	4.934182e-02
1.530000000000000e+00	1.530000e+00	7.410371e-01	4.940248e-02
1.531000000000000e+00	1.531000e+00	7.419471e-01	4.946314e-02
1.532000000000000e+00	1.532000e+00	7.428570e-01	4.952380e-02
1.533000000000000e+00	1.533000e+00	7.437671e-01	4.958447e-02
1.534000000000000e+00	1.534000e+00	7.446772e-01	4.964515e-02
1.535000000000000e+00	1.535000e+00	7.455874e-01	4.970583e-02
1.536000000000000e+00	1.536000e+00	7.464976e-01	4.976651e-02
1.537000000000000e+00	1.537000e+00	7.474080e-01	4.982720e-02
1.538000000000000e+00	1.538000e+00	7.483183e-01	4.988789e-02
1.539000000000000e+00	1.539000e+00	7.492288e-01	4.994858e-02
1.540000000000000e+00	1.540000e+00	7.501392e-01	5.000928e-02
1.541000000000000e+00	1.541000e+00	7.510498e-01	5.006999e-02
1.542000000000000e+00	1.542000e+00	7.519604e-01	5.013070e-02
1.543000000000000e+00	1.543000e+00	7.528711e-01	5.019141e-02
1.544000000000000e+00	1.544000e+00	7.537818e-01	5.025212e-02
1.545000000000000e+00	1.545000e+00	7.546926e-01	5.031284e-02
1.546000000000000e+00	1.546000e+00	7.556034e-01	5.037356e-02
1.547000000000000e+00	1.547000e+00	7.565144e-01	5.043429e-02
1.548000000000000e+00	1.548000e+00	7.574253e-01	5.049502e-02
1.549000000000000e+00	1.549000e+00	7.583364e-01	5.055576e-02
1.550000000000000e+00	1.550000e+00	7.592474e-01	5.061650e-02
1.551000000000000e+00	1.551000e+00	7.601586e-01	5.067724e-02
1.552000000000000e+00	1.552000e+00	7.610698e-01	5.073799e-02
1.553000000000000e+00	1.553000e+00	7.619811e-01	5.079874e-02
1.554000000000000e+00	1.554000e+00	7.628924e-01	5.085949e-02
1.555000000000000e+00	1.555000e+00	7.638038e-01	5.092025e-02
1.556000000000000e+00	1.556000e+00	7.647152e-01	5.098101e-02
1.557000000000000e+00	1.557000e+00	7.656267e-01	5.104178e-02
1.558000000000000e+00	1.558000e+00	7.665383e-01	5.110255e-02
1.559000000000000e+00	1.559000e+00	7.674499e-01	5.116333e-02
1.560000000000000e+00	1.560000e+00	7.683616e-01	5.122411e-02
1.561000000000000e+00	1.561000e+00	7.692733e-01	5.128489e-02
1.562000000000000e+00	1.562000e+00	7.701851e-01	5.134567e-02
1.563000000000000e+00	1.563000e+00	7.710969e-01	5.140647e-02
1.564000000000000e+00	1.564000e+00	7.720089e-01	5.146726e-02
1.565000000000000e+00	1.565000e+00	7.729208e-01	5.152806e-02
1.566000000000000e+00	1.566000e+00	7.738329e-01	5.158886e-02
1.567000000000000e+00	1.567000e+00	7.747449e-01	5.164966e-02
1.568000000000000e+00	1.568000e+00	7.756571e-01	5.171047e-02
1.569000000000000e+00	1.569000e+00	7.765693e-01	5.177129e-02
1.570000000000000e+00	1.570000e+00	7.774816e-01	5.183210e-02
1.571000000000000e+00	1.571000e+00	7.783939e-01	5.189293e-02
1.572000000000000e+00	1.572000e+00	7.793062e-01	5.195375e-02
1.573000000000000e+00	1.573000e+00	7.802187e-01	5.201458e-02
1.574000000000000e+00	1.574000e+00	7.811311e-01	5.207541e-02
1.575000000000000e+00	1.575000e+00	7.820436e-01	5.213624e-02
1.576000000000000e+00	1.576000e+00	7.829562e-01	5.219708e-02
1.577000000000000e+00	1.577000e+00	7.838689e-01	5.225793e-02
1.578000000000000e+00	1.578000e+00	7.847816e-01	5.231877e-02
1.579000000000000e+00	1.579000e+00	7.856944e-01	5.237963e-02
1.580000000000000e+00	1.580000e+00	7.866072e-01	5.244048e-02
1.581000000000000e+00	1.581000e+00	7.875201e-01	5.250134e-02
1.582000000000000e+00	1.582000e+00	7.884330e-01	5.256220e-02
1.583000000000000e+00	1.583000e+00	7.893460e-01	5.262307e-02
1.584000000000000e+00	1.584000e+00	7.902590e-01	5.268393e-02
1.585000000000000e+00	1.585000e+00	7.911721e-01	5.274481e-02
1.586000000000000e+00	1.586000e+00	7.920853e-01	5.280568e-02
1.587000000000000e+00	1.587000e+00	7.929985e-01	5.286656e-02
1.588000000000000e+00	1.588000e+00	7.939118e-01	5.292745e-02
1.589000000000000e+00	1.589000e+00	7.948250e-01	5.298834e-02
1.590000000000000e+00	1.590000e+00	7.957384e-01	5.304923e-02
1.591000000000000e+00	1.591000e+00	7.966518e-01	5.311012e-02
1.592000000000000e+00	1.592000e+00	7.975653e-01	5.317102e-02
